content,date,like,place,tags
*주의*본 영상은 트위지에서 찍은 영상으로 매우 시끄럽습니다.ㅋㅋㅋㅋㅋ 뜻밖의 와인딩...허브사러 허브 농장 가는 길....내리막이라 시속 92Km/h 까지 나옴ㅋㅋㅋㅋ#차 #차스타그램 #차량관리 #차인스타그램 #차지비 #차박 #차박캠핑 #자동차인스타그램 #자동차스타그램 #자동차 #전기차라이프 #전기차 #전기차그램 #전기차충전 #르노 #르노삼성 #르노삼성자동차 #renault #renaultsamsung #twizy #트위지,2021-08-01,0,,"['#차 ', '#차스타그램 ', '#차량관리 ', '#차인스타그램 ', '#차지비 ', '#차박 ', '#차박캠핑 ', '#자동차인스타그램 ', '#자동차스타그램 ', '#자동차 ', '#전기차라이프 ', '#전기차 ', '#전기차그램 ', '#전기차충전 ', '#르노 ', '#르노삼성 ', '#르노삼성자동차 ', '#renault ', '#renault', '#twizy ', '#트위지']"
💛 : 이모야들!!! 지지기애오!!! 앱서비스 2탄 들고 왔어오!!!👥 : 어어 우리 지지기! … 근데 수염은 언제 길렀니?-전기차가 보편화된 요즘 전기차 충천소 찾는건 주유소보다 힘들죠? Kepco plug 하나면 충전소 찾는 것도 충전하는 것도 한 번에! 지지기가 신나서 찾아 온 정본데 끝까지 봐주실거죠?-💛 : 충전여행이 제일제일 좋아요!!☺️-#한국전력 #kepco #한국전력서포터즈 #전력 #전기 #전력서비스 #지속가능발전 #환경보호 #발전 #대학생서포터즈 #한국전력대학생서포터즈 #한국전력서포터즈예비9기 #소통 #선팔하면맞팔 #대외활동 #대외활동맞팔 #대외활동계정 #공기업 #공기업취업 #카드뉴스 #카드뉴스디자인 #전기차 #전기차충전 #kepcoplug,2021-08-01,0,,"['#한국전력 ', '#kepco ', '#한국전력서포터즈 ', '#전력 ', '#전기 ', '#전력서비스 ', '#지속가능발전 ', '#환경보호 ', '#발전 ', '#대학생서포터즈 ', '#한국전력대학생서포터즈 ', '#한국전력서포터즈예비9기 ', '#소통 ', '#선팔하면맞팔 ', '#대외활동 ', '#대외활동맞팔 ', '#대외활동계정 ', '#공기업 ', '#공기업취업 ', '#카드뉴스 ', '#카드뉴스디자인 ', '#전기차 ', '#전기차충전 ', '#kepcoplug']"
⚡️#한국전력 전기차 충전서비스🔌#kepcoplug 에 대해 🎶캡코뮤직이 알기쉽게 알려드릴게요 :) #전기차 #전기차충전 #한국전력공사,2021-08-01,0,한국전력 KEPCO,"['#한국전력 전기차 충전서비스🔌', '#kepcoplug 에 대해 🎶캡코뮤직이 알기쉽게 알려드릴게요 :) ', '#전기차 ', '#전기차충전 ', '#한국전력공사']"
#테슬라 #전기차집밥 먹이는 중가장 마음이 놓이는 순간#충전 #전기차충전 #테슬라이프 #테슬라라이프,2021-08-01,0,,"['#테슬라 ', '#전기차집밥 먹이는 중가장 마음이 놓이는 순간', '#충전 ', '#전기차충전 ', '#테슬라이프 ', '#테슬라라이프']"
이번여행 1등공신밤바비[범버카와 범블비의 합성어 애칭]운전도 잘해 밥도 잘 먹는데 돈도 안들어주행거리도 좋아편식도 안해(전기콘센트 슈차 가리지 않은)고생했다 #모델Y #모델Y롱레인지 #MYL #TESLA #테슬라#전기차 #전기차충전 #슈퍼차저 #수퍼차저#청산도 #장거리여행 #가족여행 #여름휴가,2021-07-31,0,청산도 / Cheongsando / 靑山島,"['#모델Y ', '#모델Y롱레인지 ', '#MYL ', '#TESLA ', '#테슬라', '#전기차 ', '#전기차충전 ', '#슈퍼차저 ', '#수퍼차저', '#청산도 ', '#장거리여행 ', '#가족여행 ', '#여름휴가']"
테슬이 타구 ~~!🤩장거리 ~!! 😏😁......#강릉카페 #강릉#강원도#테슬라 #전기차충전 #일상#주말#가족나들이 #소소한행복 #행복하자❤️,2021-07-31,0,,"['#강릉카페 ', '#강릉', '#강원도', '#테슬라 ', '#전기차충전 ', '#일상', '#주말', '#가족나들이 ', '#소소한행복 ', '#행복하자❤️']"
충전 하기 위해 신발사고 옴,2021-07-31,0,Daejeon,[]
"📢 #SK렌터카_오토연구소전기차 수요가 늘면서 전기차의 충전기술도발전하고 있습니다!⠀전기차 전용 주차구역 없이도 충전이 가능한 이동식 충전기나사람 없이도 충전이 가능한 로봇팔 충전기 등편리한 충전기들이 등장하고 있는데요.⠀현재까지 전기차의 충전 기술은 어떻게 발전되고 있는지,앞으로 어떤 충전 기술이 등장할 지 함께 알아볼까요?#SK렌터카 #SK장기렌터카 #신차장기렌터카 #전기차 #전기차장기렌터카 #전기차충전 #전기차충전소 #이동형충전기 #로봇팔충전기 #충전인프라 #전기차추천 #아이오닉5 #전기차충전기술",2021-07-31,0,,"['#SK렌터카_오토연구소전기차 수요가 늘면서 전기차의 충전기술도발전하고 있습니다!⠀전기차 전용 주차구역 없이도 충전이 가능한 이동식 충전기나사람 없이도 충전이 가능한 로봇팔 충전기 등편리한 충전기들이 등장하고 있는데요.⠀현재까지 전기차의 충전 기술은 어떻게 발전되고 있는지', '#SK렌터카 ', '#SK장기렌터카 ', '#신차장기렌터카 ', '#전기차 ', '#전기차장기렌터카 ', '#전기차충전 ', '#전기차충전소 ', '#이동형충전기 ', '#로봇팔충전기 ', '#충전인프라 ', '#전기차추천 ', '#아이오닉5 ', '#전기차충전기술']"
❗전기차주들 주목❗전기차 충전 어떻게 하지...?걱정 NO‼️전기차 소유한 너를 위해한전과 전기의 민족이 준비했다😉😉띵동〰️🔔전기의 민족 : 'KEPCO PLUG' 배달왔습니다! 📦,2021-07-31,0,,[]
오잉???원래 이런 파츠가 있는 것 마냥 딱맞네???ㅋㅋㅋ트렁크가 없어서 불편했는딬ㅋㅋㅋ잘됐당#차 #차스타그램 #차량관리 #차인스타그램 #차지비 #에버온#차박 #차박캠핑 #자동차인스타그램 #자동차스타그램 #자동차 #전기차라이프 #전기차 #전기차그램 #전기차충전 #르노 #르노삼성 #르노삼성자동차 #renault #renaultsamsung #twizy #트위지,2021-07-31,0,,"['#차 ', '#차스타그램 ', '#차량관리 ', '#차인스타그램 ', '#차지비 ', '#에버온', '#차박 ', '#차박캠핑 ', '#자동차인스타그램 ', '#자동차스타그램 ', '#자동차 ', '#전기차라이프 ', '#전기차 ', '#전기차그램 ', '#전기차충전 ', '#르노 ', '#르노삼성 ', '#르노삼성자동차 ', '#renault ', '#renault', '#twizy ', '#트위지']"
#초고속충전 해보려고 #epit 찾아가봤다. 속도는 #급속충전 보다 엄청 빠름. 케이블 무거움. 가격 비쌈. 그래도 휴게소에서 화장실 다녀오고 핫도그 하나 사먹을 시간이면 충전 다 될만큼 빠르다👍 그리고 회원 할인도 있으니 차주들은 활용하면 좋을듯#오토버프 #차스타스램 #자동차 #카스타그램 #맞팔 #car #carstagram #현대자동차 #제네시스 #g80 #eg80 #genesis #시승 #전기차 #전기차충전 #친환경차 #오토트리뷴,2021-07-31,0,,"['#초고속충전 해보려고 ', '#epit 찾아가봤다. 속도는 ', '#급속충전 보다 엄청 빠름. 케이블 무거움. 가격 비쌈. 그래도 휴게소에서 화장실 다녀오고 핫도그 하나 사먹을 시간이면 충전 다 될만큼 빠르다👍 그리고 회원 할인도 있으니 차주들은 활용하면 좋을듯', '#오토버프 ', '#차스타스램 ', '#자동차 ', '#카스타그램 ', '#맞팔 ', '#car ', '#car', '#현대자동차 ', '#제네시스 ', '#g80 ', '#eg80 ', '#gene', '#시승 ', '#전기차 ', '#전기차충전 ', '#친환경차 ', '#오토트리뷴']"
아이오닉5 타고 룰루랄라~~~#아이오닉5#전기차충전#전기차라이프#가평여행#가평계곡#여행스타그램#차스타그램🚘,2021-07-30,0,,"['#아이오닉5', '#전기차충전', '#전기차라이프', '#가평여행', '#가평계곡', '#여행스타그램', '#차스타그램🚘']"
"..호텔 체크인 후, 1. 근처에 있는 동사무소에서 전기차 충전하기2. 동시에 그 옆 셀프빨래방에서 빨래를 돌리기3. 또 그 옆에 있는 셀프까페에서 커피 한잔 뽑아 드링킹하기~~4. 그 와중에 아이들 먹을 치킨도 빨래방으로 배민주문함~.꽉찬~  우리 휴가만큼이나 꽉찬 시간~~ ㅋㅋㅋ🤣마음에 조금의 여유만 가지면많이 힘들지 않아요~  ㅎㅎㅎ .#2021여름휴가 #여름휴가#가족여행#남원입성#남원여행#전기차충전#전기차여행#아들셋아빠😂 #아들스타그램#전기차라이프#휴가스타그램",2021-07-30,0,Namwon,"['#2021여름휴가 ', '#여름휴가', '#가족여행', '#남원입성', '#남원여행', '#전기차충전', '#전기차여행', '#아들셋아빠😂 ', '#아들스타그램', '#전기차라이프', '#휴가스타그램']"
🍫 초콜릿 열 한 조각 🍫--📌 켑코플러그(Kepco PluG)로 전기자동차 충전 손쉽게 하자! 📌-안녕하세요! 한전 서포터즈 예비 9기 kitkep🍫입니다!-오늘의 조각은 켑코플러그(Kepco PluG) 소개입니다!-❗️전기자동차 충전소는 어디에 있지?❗️나는 길치라서 지도 봐도 잘 모르겠는데?❗️충전방식이 달라서 헛걸음하면 어떡하지?-켑코플러그(Kepco PluG)로 전기자동차 달달하게 충전합시다!😍-저희 달달한 kitkep🍫과 함께 충전하러 가볼까요?---#한전서포터즈 #한전서포터즈9기 #한전서포터즈예비9기 #한전 #대외활동 #대학생 #좋아요 #맞팔 #선팔 #팔로우 #대구 #경북대학교 #kepco #한국전력공사 #서포터즈 #전기자동차 #켑코플러그 #kepcoplug #전기차충전 @iamkepco,2021-07-30,0,,"['#한전서포터즈 ', '#한전서포터즈9기 ', '#한전서포터즈예비9기 ', '#한전 ', '#대외활동 ', '#대학생 ', '#좋아요 ', '#맞팔 ', '#선팔 ', '#팔로우 ', '#대구 ', '#경북대학교 ', '#kepco ', '#한국전력공사 ', '#서포터즈 ', '#전기자동차 ', '#켑코플러그 ', '#kepcoplug ', '#전기차충전 @iamkepco']"
☀️에버오너님들 안녕하세요!☀️..오늘은 에버오너님들을 위해여름철 전기차 꿀팁에 대해알려드리려고 해요~그럼 무더운 여름 항상 건강 조심하세요☀️☀️..#에버온 #everon #전기차 #전기차충전 #전기차충전기 #전기차급속충전기 #아이오닉5 #전기차라이프 #아이오닉일렉트릭 #코나일렉트릭 #아이오닉5 #쏘울ev #니로ev #ev6 #f４f,2021-07-30,0,,"['#에버온 ', '#everon ', '#전기차 ', '#전기차충전 ', '#전기차충전기 ', '#전기차급속충전기 ', '#아이오닉5 ', '#전기차라이프 ', '#아이오닉일렉트릭 ', '#코나일렉트릭 ', '#아이오닉5 ', '#쏘울ev ', '#니로ev ', '#ev6 ', '#f４f']"
켑코플러그를 소개합니다🌱🚘안녕하세요.⚡️켑코방범대⚡️입니다💕나날이 늘어가는 전기자동차!충전은 우리에게 맡겨맡겨~!!~!켑코플러그(KEPCO PLUG)는에너지와 전기차를 연결하는 한전의 전기차 충전서비스로 ‘친환경을 더한다’라는 뜻을 갖고 있습니다🙃지금부터 켑코플러그에 대해 알아보러 가실까요⁉️#대학생 #대외활동 #켑코플러그 #전기차충전 #전기자동차 #kepcoplug #한전서포터즈 #한전서포터즈예비9기 #한전서포터즈9기 #대외활동맞팔 #서포터즈,2021-07-29,0,,"['#대학생 ', '#대외활동 ', '#켑코플러그 ', '#전기차충전 ', '#전기자동차 ', '#kepcoplug ', '#한전서포터즈 ', '#한전서포터즈예비9기 ', '#한전서포터즈9기 ', '#대외활동맞팔 ', '#서포터즈']"
안녕하세요 한국전력공사 예비서포터즈 9기 전심전력(全心電力)입니다❣💡이번엔 한전의 전력 서비스 중 하나인 전기차충전서비스에 대해 소개하고자 해요🙏카드뉴스로 빠르고 쉽게 kepco plug를 배워봅시다😉!!-#한국전력공사 #한전 #KEPCO #kepco #한국전력공사예비서포터즈 #한전예비서포터즈 #한전예비서포터즈9기 #예비서포터즈 #전기차 #전기차충전 #전기차충전서비스 #kepcoplug,2021-07-29,0,,"['#한국전력공사 ', '#한전 ', '#KEPCO ', '#kepco ', '#한국전력공사예비서포터즈 ', '#한전예비서포터즈 ', '#한전예비서포터즈9기 ', '#예비서포터즈 ', '#전기차 ', '#전기차충전 ', '#전기차충전서비스 ', '#kepcoplug']"
반갑당~~봉고야🤩안전하게 잘지내보장~~~🤩#전기차충전,2021-07-29,0,,['#전기차충전']
#슈퍼차저 일산 어딘가 지나가다 본 테슬라 슈퍼차저. 듣자하니 V3 고속 충전이라던데..이거 뭐 테슬라가 있어야 꽂아보던 쑤셔보던 하지..흠 #테슬라 #슈퍼차저 #슈퍼차저v3 #일산슈퍼차저 #전기차 #전기차충전 #슈퍼차저충전 #해보고싶다 #빠르냐,2021-07-29,0,,"['#슈퍼차저 일산 어딘가 지나가다 본 테슬라 슈퍼차저. 듣자하니 V3 고속 충전이라던데..이거 뭐 테슬라가 있어야 꽂아보던 쑤셔보던 하지..흠 ', '#테슬라 ', '#슈퍼차저 ', '#슈퍼차저v3 ', '#일산슈퍼차저 ', '#전기차 ', '#전기차충전 ', '#슈퍼차저충전 ', '#해보고싶다 ', '#빠르냐']"
".2021.07.27.화요일. #모더나백신 1차접종.전기차는요, 여름에 에어컨 켜고, 겨울에 히터 켜면 배터리가 팍팍 줄어들어요. ㅎㅎ오늘도 충전 후 560km 갈 수 있다더니,에어컨 켜니까 그 자리에서 바로 꼬리 내리며 490km밖에 못 간다고.ㅎㅎㅎ.충전소에서 집까지 1.4km주행 후 475km 주행 가능하다고 하더니,에어컨 끄니까 바로 557km갈 수 있다고! ㅋㅋㅋ .1.4km주행 주행시간 6분연비 4.7km/kWh.#마법 인가요? 줄었다 늘었다!이게 뭔지.ㅎㅎㅎ#전기차 #전기차충전 #배터리 #magic .우린 한국 사람이고 그냥 말하며 의사소통 할 땐 혀 짧은 소리 하는 사람 아니면 특별히 서로의 발음에 신경 안 쓰잖아요. 그런데 제가 아이 낳고 그림책, 동화책 읽어주면서 내 발음이 얼마나 부정확한지 알게 되었어요..잠깐 외출할 때, 출근할 때 엄마 목소리로 아이들에게 책 읽어주듯 들려주고 싶어서 테이프에 배경음악 깔고 녹음하기 시작했었는데요, 완전 알아들을 수 가 없는거에요. ㅜㅜ 그래서 그때부터 책 읽을 때 발음을 신경쓰고 띄어읽기를 어느 부분에서 할 지 신경 썼던 기억이 나네요. 그것도 벌써 수년전 이야기지만요.(현재 둘째가 수험생).#네이버 #오디오클립 들어가면 #하루1분아나운서발음따라잡기 #나선희스피치 있어요..하루 1분 투자해서 발음도 제대로 알고 기본 상식도 쌓아보세요.#강추 합니다 #라이브커머스 하실분들 이게 기본입니다.😁.#줌마그램 #육아스타 #책읽기 의 기본은 #발음교정 #초등맘 #영유아맘 #기본중의기본 .백신 맞고 6시간 지난 후 주사 맞은 어깨가 뻐근하고 아프기 시작, 골반이랑 온 몸의 근육통 조금. 타이레놀2알 먹고 푹 잤더니 그래도 괜찮더라고요.그런데 사람마다 다 자기가 약한 부위가 있잖아요? 저는 특히 눈이 예민한데 주사 맞은 후 눈이 피곤하고 시리고 침침한 느낌이 있더라고요. 라식까지 해서 더 그런듯요.푹 쉬어주면 괜찮아요. 원래부터 아픈것도 잘 참고 엄살도 없는 편이라 혼자 씩씩하게 잘 이겨냅니다. .백신 그까이껏  #겁내지말아요 .솔직히 백신 맞는다고 다 항체가 생기는 건 아닐거에요. 저는 그 흔한 B형간염 예방접종도 약 바꿔가며 여러차례 했는데 끝까지 항체가 안 생기더라고요. ㅎㅎㅎ 그래서 냄비 하나에 숟가락 공유하는 찌개, 꼭 개인접시에 덜어 먹어요. .긴 글 읽어준 울 인친님들, 감사하고오늘도 폭염이라죠? 물 자주 드시고 피부미인 되세요..영상 속 얼굴, 보기 싫어도 좀 너그럽게 봐주세요. 맨얼굴이라 넘 칙칙해 보여서 #라뮤즈립밤 하나 발랐는데 꼭 화장한것 같죠?입술만 발라도 엄마 화장 했냐고 묻는 아들과 남편이 있어서 참 머시기 합니다. ㅎㅎ.#일상의기록 #대한민국 #화이팅 #잡스타그램",2021-07-29,0,,"['#모더나백신 1차접종.전기차는요', '#마법 인가요? 줄었다 늘었다!이게 뭔지.ㅎㅎㅎ', '#전기차 ', '#전기차충전 ', '#배터리 ', '#magic .우린 한국 사람이고 그냥 말하며 의사소통 할 땐 혀 짧은 소리 하는 사람 아니면 특별히 서로의 발음에 신경 안 쓰잖아요. 그런데 제가 아이 낳고 그림책', '#네이버 ', '#오디오클립 들어가면 ', '#하루1분아나운서발음따라잡기 ', '#나선희스피치 있어요..하루 1분 투자해서 발음도 제대로 알고 기본 상식도 쌓아보세요.', '#강추 합니다 ', '#라이브커머스 하실분들 이게 기본입니다.😁.', '#줌마그램 ', '#육아스타 ', '#책읽기 의 기본은 ', '#발음교정 ', '#초등맘 ', '#영유아맘 ', '#기본중의기본 .백신 맞고 6시간 지난 후 주사 맞은 어깨가 뻐근하고 아프기 시작', '#겁내지말아요 .솔직히 백신 맞는다고 다 항체가 생기는 건 아닐거에요. 저는 그 흔한 B형간염 예방접종도 약 바꿔가며 여러차례 했는데 끝까지 항체가 안 생기더라고요. ㅎㅎㅎ 그래서 냄비 하나에 숟가락 공유하는 찌개', '#라뮤즈립밤 하나 발랐는데 꼭 화장한것 같죠?입술만 발라도 엄마 화장 했냐고 묻는 아들과 남편이 있어서 참 머시기 합니다. ㅎㅎ.', '#일상의기록 ', '#대한민국 ', '#화이팅 ', '#잡스타그램']"
